date,material,price,unit,location,source,retail_or_wholesale,data_type,notes
10/09/2025,steel,191.59,pc,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
10/09/2025,steel,193.69,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,steel,186.36,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,steel,192.18,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,steel,189.9,pc,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
10/09/2025,cement,302.03,bag,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
10/09/2025,cement,286.74,bag,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
10/09/2025,cement,274.3,bag,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,cement,286.06,bag,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,cement,277.69,bag,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,cement,281.95,bag,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
10/09/2025,cement,280.05,bag,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,sand,1466.56,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
10/09/2025,sand,1458.73,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
10/09/2025,sand,1351.12,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,sand,1414.97,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
10/09/2025,sand,1307.45,cubic_m,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
10/09/2025,sand,1400.75,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,sand,1343.86,cubic_m,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
10/09/2025,gravel,1519.35,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
10/09/2025,gravel,1544.6,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
10/09/2025,gravel,1383.36,cubic_m,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
10/09/2025,gravel,1507.29,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,gravel,1439.27,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,gravel,1515.91,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,gravel,1414.66,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,lumber,817.1,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
10/09/2025,lumber,771.32,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
10/09/2025,lumber,715.55,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,lumber,741.53,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,lumber,719.37,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,lumber,720.91,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,lumber,714.03,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,plywood,901.57,sheet,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
10/09/2025,plywood,905.69,sheet,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
10/09/2025,plywood,841.34,sheet,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
10/09/2025,plywood,853.54,sheet,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,plywood,819.2,sheet,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,plywood,839.78,sheet,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
10/09/2025,plywood,799.84,sheet,Davao City - Mintal,Ace Hardware,retail,synthetic,Based on public price range interpolation
17/09/2025,steel,211.79,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
17/09/2025,steel,207.03,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
17/09/2025,steel,188.74,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,steel,193.11,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,steel,180.94,pc,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
17/09/2025,steel,193.35,pc,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
17/09/2025,steel,189.43,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,cement,293.58,bag,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
17/09/2025,cement,294.17,bag,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
17/09/2025,cement,280.16,bag,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,cement,281.23,bag,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
17/09/2025,cement,268.9,bag,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
17/09/2025,cement,277.34,bag,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,cement,268.73,bag,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,sand,1450.15,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
17/09/2025,sand,1383.36,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
17/09/2025,sand,1337.53,cubic_m,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
17/09/2025,sand,1379.31,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
17/09/2025,sand,1315.07,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,sand,1371.3,cubic_m,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
17/09/2025,sand,1298.54,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,gravel,1530.52,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
17/09/2025,gravel,1509.71,cubic_m,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
17/09/2025,gravel,1406.57,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,gravel,1506.38,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,gravel,1398.47,cubic_m,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,gravel,1457.98,cubic_m,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,gravel,1404.87,cubic_m,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,lumber,780.58,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
17/09/2025,lumber,775.91,pc,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
17/09/2025,lumber,731.42,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,lumber,733.76,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,lumber,710.21,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,lumber,721.6,pc,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
17/09/2025,lumber,717.17,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,plywood,884.06,sheet,Davao City - Poblacion,Wilcon Depot,retail,synthetic,Based on public price range interpolation
17/09/2025,plywood,910.58,sheet,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
17/09/2025,plywood,840.69,sheet,Davao City - Toril,Davies Hardware,retail,synthetic,Based on public price range interpolation
17/09/2025,plywood,859.52,sheet,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
17/09/2025,plywood,778.93,sheet,Davao City - Calinan,Marzan Hardware,retail,synthetic,Based on public price range interpolation
17/09/2025,plywood,831.08,sheet,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
17/09/2025,plywood,832.53,sheet,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
24/09/2025,steel,204.4,pc,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
24/09/2025,steel,207.55,pc,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
24/09/2025,steel,192.62,pc,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
24/09/2025,steel,193.44,pc,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
24/09/2025,steel,190.91,pc,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
24/09/2025,steel,189.92,pc,Davao City - Panacan,City Hardware,retail,public_reference,Based on public price range interpolation
24/09/2025,steel,194.2,pc,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
24/09/2025,cement,308.08,bag,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
24/09/2025,cement,294.42,bag,Davao City - Buhangin,CitiHardware,retail,public_reference,Based on public price range interpolation
24/09/2025,cement,267.28,bag,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
24/09/2025,cement,285.4,bag,Davao City - Talomo,Mindanao Hardware,retail,public_reference,Based on public price range interpolation
24/09/2025,cement,264.03,bag,Davao City - Calinan,Marzan Hardware,retail,public_reference,Based on public price range interpolation
24/09/2025,cement,275.1,bag,Davao City - Panacan,City Hardware,retail,synthetic,Based on public price range interpolation
24/09/2025,cement,269.86,bag,Davao City - Mintal,Ace Hardware,retail,public_reference,Based on public price range interpolation
24/09/2025,sand,1423.14,cubic_m,Davao City - Poblacion,Wilcon Depot,retail,public_reference,Based on public price range interpolation
24/09/2025,sand,1433.88,cubic_m,Davao City - Buhangin,CitiHardware,retail,synthetic,Based on public price range interpolation
24/09/2025,sand,1325.12,cubic_m,Davao City - Toril,Davies Hardware,retail,public_reference,Based on public price range interpolation
24/09/2025,sand,1379.61,cubic_m,Davao City - Talomo,Mindanao Hardware,retail,synthetic,Based on public price range interpolation
